ecosystem	name	version	license	source
npm	@smithy/core	3.33.2	Apache-2.0	https://registry.npmjs.org/@smithy/core/-/core-3.33.2.tgz
npm	@smithy/credential-provider-imds	4.5.2	Apache-2.0	https://registry.npmjs.org/@smithy/credential-provider-imds/-/credential-provider-imds-4.5.2.tgz
npm	@smithy/fetch-http-handler	5.7.2	Apache-2.0	https://registry.npmjs.org/@smithy/fetch-http-handler/-/fetch-http-handler-5.7.2.tgz
npm	@smithy/is-array-buffer	2.2.0	Apache-2.0	https://registry.npmjs.org/@smithy/is-array-buffer/-/is-array-buffer-2.2.0.tgz
npm	@smithy/node-http-handler	4.7.3	Apache-2.0	https://registry.npmjs.org/@smithy/node-http-handler/-/node-http-handler-4.7.3.tgz
npm	@smithy/signature-v4	5.7.2	Apache-2.0	https://registry.npmjs.org/@smithy/signature-v4/-/signature-v4-5.7.2.tgz
npm	@smithy/types	4.17.2	Apache-2.0	https://registry.npmjs.org/@smithy/types/-/types-4.17.2.tgz
npm	@smithy/util-buffer-from	2.2.0	Apache-2.0	https://registry.npmjs.org/@smithy/util-buffer-from/-/util-buffer-from-2.2.0.tgz
npm	@smithy/util-utf8	2.3.0	Apache-2.0	https://registry.npmjs.org/@smithy/util-utf8/-/util-utf8-2.3.0.tgz
npm	@standard-schema/spec	1.1.0	MIT	https://registry.npmjs.org/@standard-schema/spec/-/spec-1.1.0.tgz
npm	@tanstack/virtual-core	3.17.8	MIT	https://registry.npmjs.org/@tanstack/virtual-core/-/virtual-core-3.17.8.tgz
npm	@types/node	26.2.0	MIT	https://registry.npmjs.org/@types/node/-/node-26.2.0.tgz
npm	@types/retry	0.12.0	MIT	https://registry.npmjs.org/@types/retry/-/retry-0.12.0.tgz
npm	@vscode/ripgrep	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep/-/ripgrep-1.18.0.tgz
npm	@vscode/ripgrep-darwin-arm64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-darwin-arm64/-/ripgrep-darwin-arm64-1.18.0.tgz
npm	@vscode/ripgrep-darwin-x64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-darwin-x64/-/ripgrep-darwin-x64-1.18.0.tgz
npm	@vscode/ripgrep-linux-arm	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-arm/-/ripgrep-linux-arm-1.18.0.tgz
npm	@vscode/ripgrep-linux-arm64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-arm64/-/ripgrep-linux-arm64-1.18.0.tgz
npm	@vscode/ripgrep-linux-ia32	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-ia32/-/ripgrep-linux-ia32-1.18.0.tgz
npm	@vscode/ripgrep-linux-ppc64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-ppc64/-/ripgrep-linux-ppc64-1.18.0.tgz
npm	@vscode/ripgrep-linux-riscv64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-riscv64/-/ripgrep-linux-riscv64-1.18.0.tgz
npm	@vscode/ripgrep-linux-s390x	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-s390x/-/ripgrep-linux-s390x-1.18.0.tgz
npm	@vscode/ripgrep-linux-x64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-linux-x64/-/ripgrep-linux-x64-1.18.0.tgz
npm	@vscode/ripgrep-win32-arm64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-win32-arm64/-/ripgrep-win32-arm64-1.18.0.tgz
npm	@vscode/ripgrep-win32-ia32	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-win32-ia32/-/ripgrep-win32-ia32-1.18.0.tgz
npm	@vscode/ripgrep-win32-x64	1.18.0	MIT	https://registry.npmjs.org/@vscode/ripgrep-win32-x64/-/ripgrep-win32-x64-1.18.0.tgz
npm	accepts	2.0.0	MIT	https://registry.npmjs.org/accepts/-/accepts-2.0.0.tgz
npm	agent-base	7.1.4	MIT	https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz
npm	ajv	8.20.0	MIT	https://registry.npmjs.org/ajv/-/ajv-8.20.0.tgz
npm	ajv-formats	3.0.1	MIT	https://registry.npmjs.org/ajv-formats/-/ajv-formats-3.0.1.tgz
npm	argparse	2.0.1	Python-2.0	https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz
npm	base64-js	1.5.1	MIT	https://registry.npmjs.org/base64-js/-/base64-js-1.5.1.tgz
npm	bignumber.js	9.3.1	MIT	https://registry.npmjs.org/bignumber.js/-/bignumber.js-9.3.1.tgz
npm	body-parser	2.3.0	MIT	https://registry.npmjs.org/body-parser/-/body-parser-2.3.0.tgz
npm	content-type	2.1.0	MIT	https://registry.npmjs.org/content-type/-/content-type-2.1.0.tgz
npm	bowser	2.14.1	MIT	https://registry.npmjs.org/bowser/-/bowser-2.14.1.tgz
npm	buffer-equal-constant-time	1.0.1	BSD-3-Clause	https://registry.npmjs.org/buffer-equal-constant-time/-/buffer-equal-constant-time-1.0.1.tgz
npm	bundle-name	4.1.0	MIT	https://registry.npmjs.org/bundle-name/-/bundle-name-4.1.0.tgz
npm	bytes	3.1.2	MIT	https://registry.npmjs.org/bytes/-/bytes-3.1.2.tgz
npm	call-bind-apply-helpers	1.0.2	MIT	https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz
npm	call-bound	1.0.4	MIT	https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz
npm	chokidar	4.0.3	MIT	https://registry.npmjs.org/chokidar/-/chokidar-4.0.3.tgz
npm	clsx	2.1.1	MIT	https://registry.npmjs.org/clsx/-/clsx-2.1.1.tgz
npm	commander	15.0.0	MIT	https://registry.npmjs.org/commander/-/commander-15.0.0.tgz
npm	content-disposition	1.1.0	MIT	https://registry.npmjs.org/content-disposition/-/content-disposition-1.1.0.tgz
npm	content-type	1.0.5	MIT	https://registry.npmjs.org/content-type/-/content-type-1.0.5.tgz
npm	cookie	0.7.2	MIT	https://registry.npmjs.org/cookie/-/cookie-0.7.2.tgz
npm	cookie-signature	1.2.2	MIT	https://registry.npmjs.org/cookie-signature/-/cookie-signature-1.2.2.tgz
npm	cors	2.8.6	MIT	https://registry.npmjs.org/cors/-/cors-2.8.6.tgz
npm	cross-spawn	7.0.6	MIT	https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz
npm	data-uri-to-buffer	4.0.1	MIT	https://registry.npmjs.org/data-uri-to-buffer/-/data-uri-to-buffer-4.0.1.tgz
npm	debug	4.4.3	MIT	https://registry.npmjs.org/debug/-/debug-4.4.3.tgz
npm	default-browser	5.5.1	MIT	https://registry.npmjs.org/default-browser/-/default-browser-5.5.1.tgz
npm	default-browser-id	5.0.1	MIT	https://registry.npmjs.org/default-browser-id/-/default-browser-id-5.0.1.tgz
npm	define-lazy-prop	3.0.0	MIT	https://registry.npmjs.org/define-lazy-prop/-/define-lazy-prop-3.0.0.tgz
npm	depd	2.0.0	MIT	https://registry.npmjs.org/depd/-/depd-2.0.0.tgz
npm	detect-libc	2.1.2	Apache-2.0	https://registry.npmjs.org/detect-libc/-/detect-libc-2.1.2.tgz
npm	diff	9.0.0	BSD-3-Clause	https://registry.npmjs.org/diff/-/diff-9.0.0.tgz
npm	dunder-proto	1.0.1	MIT	https://registry.npmjs.org/dunder-proto/-/dunder-proto-1.0.1.tgz
npm	ecdsa-sig-formatter	1.0.11	Apache-2.0	https://registry.npmjs.org/ecdsa-sig-formatter/-/ecdsa-sig-formatter-1.0.11.tgz
npm	ee-first	1.1.1	MIT	https://registry.npmjs.org/ee-first/-/ee-first-1.1.1.tgz
npm	encodeurl	2.0.0	MIT	https://registry.npmjs.org/encodeurl/-/encodeurl-2.0.0.tgz
npm	es-define-property	1.0.1	MIT	https://registry.npmjs.org/es-define-property/-/es-define-property-1.0.1.tgz
npm	es-errors	1.3.0	MIT	https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz
npm	es-object-atoms	1.1.2	MIT	https://registry.npmjs.org/es-object-atoms/-/es-object-atoms-1.1.2.tgz
npm	escape-html	1.0.3	MIT	https://registry.npmjs.org/escape-html/-/escape-html-1.0.3.tgz
npm	etag	1.8.1	MIT	https://registry.npmjs.org/etag/-/etag-1.8.1.tgz
npm	eventsource	3.0.7	MIT	https://registry.npmjs.org/eventsource/-/eventsource-3.0.7.tgz
npm	eventsource-parser	3.1.1	MIT	https://registry.npmjs.org/eventsource-parser/-/eventsource-parser-3.1.1.tgz
npm	express	5.2.1	MIT	https://registry.npmjs.org/express/-/express-5.2.1.tgz
npm	express-rate-limit	8.6.2	MIT	https://registry.npmjs.org/express-rate-limit/-/express-rate-limit-8.6.2.tgz
npm	extend	3.0.2	MIT	https://registry.npmjs.org/extend/-/extend-3.0.2.tgz
npm	fast-deep-equal	3.1.3	MIT	https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz
npm	fast-uri	3.1.5	BSD-3-Clause	https://registry.npmjs.org/fast-uri/-/fast-uri-3.1.5.tgz
npm	fetch-blob	3.2.0	MIT	https://registry.npmjs.org/fetch-blob/-/fetch-blob-3.2.0.tgz
npm	fflate	0.8.3	MIT	https://registry.npmjs.org/fflate/-/fflate-0.8.3.tgz
npm	finalhandler	2.1.1	MIT	https://registry.npmjs.org/finalhandler/-/finalhandler-2.1.1.tgz
npm	formdata-polyfill	4.0.10	MIT	https://registry.npmjs.org/formdata-polyfill/-/formdata-polyfill-4.0.10.tgz
npm	forwarded	0.2.0	MIT	https://registry.npmjs.org/forwarded/-/forwarded-0.2.0.tgz
npm	fresh	2.0.0	MIT	https://registry.npmjs.org/fresh/-/fresh-2.0.0.tgz
npm	function-bind	1.1.2	MIT	https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz
npm	gaxios	7.3.1	Apache-2.0	https://registry.npmjs.org/gaxios/-/gaxios-7.3.1.tgz
npm	gcp-metadata	8.1.2	Apache-2.0	https://registry.npmjs.org/gcp-metadata/-/gcp-metadata-8.1.2.tgz
npm	get-intrinsic	1.3.0	MIT	https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.3.0.tgz
npm	get-proto	1.0.1	MIT	https://registry.npmjs.org/get-proto/-/get-proto-1.0.1.tgz
npm	google-auth-library	10.9.1	Apache-2.0	https://registry.npmjs.org/google-auth-library/-/google-auth-library-10.9.1.tgz
npm	google-logging-utils	1.1.3	Apache-2.0	https://registry.npmjs.org/google-logging-utils/-/google-logging-utils-1.1.3.tgz
npm	gopd	1.2.0	MIT	https://registry.npmjs.org/gopd/-/gopd-1.2.0.tgz
npm	has-symbols	1.1.0	MIT	https://registry.npmjs.org/has-symbols/-/has-symbols-1.1.0.tgz
npm	hasown	2.0.4	MIT	https://registry.npmjs.org/hasown/-/hasown-2.0.4.tgz
npm	hono	4.13.3	MIT	https://registry.npmjs.org/hono/-/hono-4.13.3.tgz
npm	http-errors	2.0.1	MIT	https://registry.npmjs.org/http-errors/-/http-errors-2.0.1.tgz
npm	http-proxy-agent	7.0.2	MIT	https://registry.npmjs.org/http-proxy-agent/-/http-proxy-agent-7.0.2.tgz
npm	https-proxy-agent	7.0.6	MIT	https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz
npm	iconv-lite	0.7.3	MIT	https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.7.3.tgz
npm	immer	10.2.0	MIT	https://registry.npmjs.org/immer/-/immer-10.2.0.tgz
npm	inherits	2.0.4	ISC	https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz
npm	ip-address	10.5.0	MIT	https://registry.npmjs.org/ip-address/-/ip-address-10.5.0.tgz
npm	ipaddr.js	1.9.1	MIT	https://registry.npmjs.org/ipaddr.js/-/ipaddr.js-1.9.1.tgz
npm	is-docker	3.0.0	MIT	https://registry.npmjs.org/is-docker/-/is-docker-3.0.0.tgz
npm	is-in-ssh	1.0.0	MIT	https://registry.npmjs.org/is-in-ssh/-/is-in-ssh-1.0.0.tgz
npm	is-inside-container	1.0.0	MIT	https://registry.npmjs.org/is-inside-container/-/is-inside-container-1.0.0.tgz
npm	is-promise	4.0.0	MIT	https://registry.npmjs.org/is-promise/-/is-promise-4.0.0.tgz
npm	is-wsl	3.1.1	MIT	https://registry.npmjs.org/is-wsl/-/is-wsl-3.1.1.tgz
npm	isexe	2.0.0	ISC	https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz
npm	jose	6.2.9	MIT	https://registry.npmjs.org/jose/-/jose-6.2.9.tgz
npm	js-tokens	4.0.0	MIT	https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz
npm	js-yaml	4.3.1	MIT	https://registry.npmjs.org/js-yaml/-/js-yaml-4.3.1.tgz
npm	json-bigint	1.0.0	MIT	https://registry.npmjs.org/json-bigint/-/json-bigint-1.0.0.tgz
npm	json-schema-to-ts	3.1.1	MIT	https://registry.npmjs.org/json-schema-to-ts/-/json-schema-to-ts-3.1.1.tgz
npm	json-schema-traverse	1.0.0	MIT	https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz
npm	json-schema-typed	8.0.2	BSD-2-Clause	https://registry.npmjs.org/json-schema-typed/-/json-schema-typed-8.0.2.tgz
npm	jwa	2.0.1	MIT	https://registry.npmjs.org/jwa/-/jwa-2.0.1.tgz
npm	jws	4.0.1	MIT	https://registry.npmjs.org/jws/-/jws-4.0.1.tgz
npm	koffi	3.1.5	MIT	https://registry.npmjs.org/koffi/-/koffi-3.1.5.tgz
npm	long	5.3.2	Apache-2.0	https://registry.npmjs.org/long/-/long-5.3.2.tgz
npm	loose-envify	1.4.0	MIT	https://registry.npmjs.org/loose-envify/-/loose-envify-1.4.0.tgz
npm	math-intrinsics	1.1.0	MIT	https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz
npm	media-typer	1.1.1	MIT	https://registry.npmjs.org/media-typer/-/media-typer-1.1.1.tgz
npm	merge-descriptors	2.0.0	MIT	https://registry.npmjs.org/merge-descriptors/-/merge-descriptors-2.0.0.tgz
npm	mime-db	1.54.0	MIT	https://registry.npmjs.org/mime-db/-/mime-db-1.54.0.tgz
npm	mime-types	3.0.2	MIT	https://registry.npmjs.org/mime-types/-/mime-types-3.0.2.tgz
npm	ms	2.1.3	MIT	https://registry.npmjs.org/ms/-/ms-2.1.3.tgz
npm	negotiator	1.0.0	MIT	https://registry.npmjs.org/negotiator/-/negotiator-1.0.0.tgz
npm	node-addon-api	7.1.1	MIT	https://registry.npmjs.org/node-addon-api/-/node-addon-api-7.1.1.tgz
npm	node-addon-native-custom-loader	0.1.5	MIT	https://registry.npmjs.org/node-addon-native-custom-loader/-/node-addon-native-custom-loader-0.1.5.tgz
npm	node-addon-require-builtin	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin/-/node-addon-require-builtin-0.1.5.tgz
npm	node-addon-require-builtin-darwin-arm64	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-darwin-arm64/-/node-addon-require-builtin-darwin-arm64-0.1.5.tgz
npm	node-addon-require-builtin-darwin-x64	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-darwin-x64/-/node-addon-require-builtin-darwin-x64-0.1.5.tgz
npm	node-addon-require-builtin-linux-arm64-gnu	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-linux-arm64-gnu/-/node-addon-require-builtin-linux-arm64-gnu-0.1.5.tgz
npm	node-addon-require-builtin-linux-x64-gnu	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-linux-x64-gnu/-/node-addon-require-builtin-linux-x64-gnu-0.1.5.tgz
npm	node-addon-require-builtin-win32-arm64-msvc	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-win32-arm64-msvc/-/node-addon-require-builtin-win32-arm64-msvc-0.1.5.tgz
npm	node-addon-require-builtin-win32-ia32-msvc	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-win32-ia32-msvc/-/node-addon-require-builtin-win32-ia32-msvc-0.1.5.tgz
npm	node-addon-require-builtin-win32-x64-msvc	0.1.5	MIT	https://registry.npmjs.org/node-addon-require-builtin-win32-x64-msvc/-/node-addon-require-builtin-win32-x64-msvc-0.1.5.tgz
npm	node-domexception	1.0.0	MIT	https://registry.npmjs.org/node-domexception/-/node-domexception-1.0.0.tgz
npm	node-fetch	3.3.2	MIT	https://registry.npmjs.org/node-fetch/-/node-fetch-3.3.2.tgz
npm	node-pty	1.2.0-beta.15	MIT	https://registry.npmjs.org/node-pty/-/node-pty-1.2.0-beta.15.tgz
npm	object-assign	4.1.1	MIT	https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz
npm	object-inspect	1.13.4	MIT	https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.4.tgz
npm	on-finished	2.4.1	MIT	https://registry.npmjs.org/on-finished/-/on-finished-2.4.1.tgz
npm	once	1.4.0	ISC	https://registry.npmjs.org/once/-/once-1.4.0.tgz
npm	open	11.0.1	MIT	https://registry.npmjs.org/open/-/open-11.0.1.tgz
npm	openai	6.26.0	Apache-2.0	https://registry.npmjs.org/openai/-/openai-6.26.0.tgz
npm	p-retry	4.6.2	MIT	https://registry.npmjs.org/p-retry/-/p-retry-4.6.2.tgz
npm	parseurl	1.3.3	MIT	https://registry.npmjs.org/parseurl/-/parseurl-1.3.3.tgz
npm	partial-json	0.1.7	MIT	https://registry.npmjs.org/partial-json/-/partial-json-0.1.7.tgz
npm	path-key	3.1.1	MIT	https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz
npm	path-to-regexp	8.4.2	MIT	https://registry.npmjs.org/path-to-regexp/-/path-to-regexp-8.4.2.tgz
npm	picocolors	1.1.1	ISC	https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz
npm	picomatch	4.0.5	MIT	https://registry.npmjs.org/picomatch/-/picomatch-4.0.5.tgz
npm	pkce-challenge	5.0.1	MIT	https://registry.npmjs.org/pkce-challenge/-/pkce-challenge-5.0.1.tgz
npm	powershell-utils	0.2.0	MIT	https://registry.npmjs.org/powershell-utils/-/powershell-utils-0.2.0.tgz
npm	protobufjs	7.6.5	BSD-3-Clause	https://registry.npmjs.org/protobufjs/-/protobufjs-7.6.5.tgz
npm	proxy-addr	2.0.7	MIT	https://registry.npmjs.org/proxy-addr/-/proxy-addr-2.0.7.tgz
npm	qs	6.15.3	BSD-3-Clause	https://registry.npmjs.org/qs/-/qs-6.15.3.tgz
npm	range-parser	1.3.0	MIT	https://registry.npmjs.org/range-parser/-/range-parser-1.3.0.tgz
npm	raw-body	3.0.2	MIT	https://registry.npmjs.org/raw-body/-/raw-body-3.0.2.tgz
npm	react	18.3.1	MIT	https://registry.npmjs.org/react/-/react-18.3.1.tgz
npm	readdirp	4.1.2	MIT	https://registry.npmjs.org/readdirp/-/readdirp-4.1.2.tgz
npm	require-from-string	2.0.2	MIT	https://registry.npmjs.org/require-from-string/-/require-from-string-2.0.2.tgz
npm	retry	0.13.1	MIT	https://registry.npmjs.org/retry/-/retry-0.13.1.tgz
npm	router	2.2.0	MIT	https://registry.npmjs.org/router/-/router-2.2.0.tgz
npm	run-applescript	7.1.0	MIT	https://registry.npmjs.org/run-applescript/-/run-applescript-7.1.0.tgz
npm	safe-buffer	5.2.1	MIT	https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz
npm	safer-buffer	2.1.2	MIT	https://registry.npmjs.org/safer-buffer/-/safer-buffer-2.1.2.tgz
npm	scheduler	0.27.0	MIT	https://registry.npmjs.org/scheduler/-/scheduler-0.27.0.tgz
npm	semver	7.8.5	ISC	https://registry.npmjs.org/semver/-/semver-7.8.5.tgz
npm	send	1.2.1	MIT	https://registry.npmjs.org/send/-/send-1.2.1.tgz
npm	serve-static	2.2.1	MIT	https://registry.npmjs.org/serve-static/-/serve-static-2.2.1.tgz
npm	setprototypeof	1.2.0	ISC	https://registry.npmjs.org/setprototypeof/-/setprototypeof-1.2.0.tgz
npm	sharp	0.35.3	Apache-2.0	https://registry.npmjs.org/sharp/-/sharp-0.35.3.tgz
npm	shebang-command	2.0.0	MIT	https://registry.npmjs.org/shebang-command/-/shebang-command-2.0.0.tgz
npm	shebang-regex	3.0.0	MIT	https://registry.npmjs.org/shebang-regex/-/shebang-regex-3.0.0.tgz
npm	side-channel	1.1.1	MIT	https://registry.npmjs.org/side-channel/-/side-channel-1.1.1.tgz
npm	side-channel-list	1.0.1	MIT	https://registry.npmjs.org/side-channel-list/-/side-channel-list-1.0.1.tgz
npm	side-channel-map	1.0.1	MIT	https://registry.npmjs.org/side-channel-map/-/side-channel-map-1.0.1.tgz
npm	side-channel-weakmap	1.0.2	MIT	https://registry.npmjs.org/side-channel-weakmap/-/side-channel-weakmap-1.0.2.tgz
npm	statuses	2.0.2	MIT	https://registry.npmjs.org/statuses/-/statuses-2.0.2.tgz
npm	toidentifier	1.0.1	MIT	https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz
npm	ts-algebra	2.0.0	MIT	https://registry.npmjs.org/ts-algebra/-/ts-algebra-2.0.0.tgz
npm	tslib	2.8.1	0BSD	https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz
npm	turndown	7.2.4	MIT	https://registry.npmjs.org/turndown/-/turndown-7.2.4.tgz
npm	type-is	2.1.0	MIT	https://registry.npmjs.org/type-is/-/type-is-2.1.0.tgz
npm	content-type	2.1.0	MIT	https://registry.npmjs.org/content-type/-/content-type-2.1.0.tgz
npm	typebox	1.1.38	MIT	https://registry.npmjs.org/typebox/-/typebox-1.1.38.tgz
npm	undici-types	8.3.0	MIT	https://registry.npmjs.org/undici-types/-/undici-types-8.3.0.tgz
npm	unpipe	1.0.0	MIT	https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz
npm	use-sync-external-store	1.2.0	MIT	https://registry.npmjs.org/use-sync-external-store/-/use-sync-external-store-1.2.0.tgz
npm	vary	1.1.2	MIT	https://registry.npmjs.org/vary/-/vary-1.1.2.tgz
npm	web-streams-polyfill	3.3.3	MIT	https://registry.npmjs.org/web-streams-polyfill/-/web-streams-polyfill-3.3.3.tgz
npm	which	2.0.2	ISC	https://registry.npmjs.org/which/-/which-2.0.2.tgz
npm	wrappy	1.0.2	ISC	https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz
npm	ws	8.21.3	MIT	https://registry.npmjs.org/ws/-/ws-8.21.3.tgz
npm	wsl-utils	1.0.0	MIT	https://registry.npmjs.org/wsl-utils/-/wsl-utils-1.0.0.tgz
npm	powershell-utils	0.1.0	MIT	https://registry.npmjs.org/powershell-utils/-/powershell-utils-0.1.0.tgz
npm	yaml	2.9.0	ISC	https://registry.npmjs.org/yaml/-/yaml-2.9.0.tgz
npm	zod	4.4.3	MIT	https://registry.npmjs.org/zod/-/zod-4.4.3.tgz
npm	zod-to-json-schema	3.25.2	ISC	https://registry.npmjs.org/zod-to-json-schema/-/zod-to-json-schema-3.25.2.tgz
npm	zustand	4.4.7	MIT	https://registry.npmjs.org/zustand/-/zustand-4.4.7.tgz
conda	readline	8.3-hb682ff5_0	GPL-3.0-only	https://conda.anaconda.org/conda-forge/linux-aarch64/readline-8.3-hb682ff5_0.conda
conda	icu	78.3-py311h3512406_2	MIT	https://conda.anaconda.org/conda-forge/linux-aarch64/icu-78.3-py311h3512406_2.conda
conda	gcc_impl_linux-aarch64	15.3.0-h7f08dc7_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/gcc_impl_linux-aarch64-15.3.0-h7f08dc7_1.conda
conda	gxx_impl_linux-aarch64	15.3.0-hcb04d1e_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/gxx_impl_linux-aarch64-15.3.0-hcb04d1e_1.conda
conda	ncurses	6.6-h2b6f883_1	X11 AND BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/ncurses-6.6-h2b6f883_1.conda
conda	setuptools	84.0.0-pyh332efcf_0	MIT	https://conda.anaconda.org/conda-forge/noarch/setuptools-84.0.0-pyh332efcf_0.conda
conda	_openmp_mutex	4.5-20_gnu	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/_openmp_mutex-4.5-20_gnu.conda
conda	cxx-compiler	2.0.0-hf41333a_0	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/cxx-compiler-2.0.0-hf41333a_0.conda
conda	tk	8.6.13-noxft_h5cf4473_3	TCL	https://conda.anaconda.org/conda-forge/linux-aarch64/tk-8.6.13-noxft_h5cf4473_3.conda
conda	liblzma	5.8.3-he30d5cf_1	0BSD	https://conda.anaconda.org/conda-forge/linux-aarch64/liblzma-5.8.3-he30d5cf_1.conda
conda	libexpat	2.8.1-hfae3067_1	MIT	https://conda.anaconda.org/conda-forge/linux-aarch64/libexpat-2.8.1-hfae3067_1.conda
conda	python	3.11.15-ha505bbe_2_cpython	Python-2.0	https://conda.anaconda.org/conda-forge/linux-aarch64/python-3.11.15-ha505bbe_2_cpython.conda
conda	gcc	15.3.0-hfdd745d_1	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/gcc-15.3.0-hfdd745d_1.conda
conda	pip	26.2.1-pyh8b19718_0	MIT	https://conda.anaconda.org/conda-forge/noarch/pip-26.2.1-pyh8b19718_0.conda
conda	pkg-config	0.29.2-h36a561e_1011	GPL-2.0-or-later	https://conda.anaconda.org/conda-forge/linux-aarch64/pkg-config-0.29.2-h36a561e_1011.conda
conda	libsqlite	3.53.4-h022381a_0	NOASSERTION	https://conda.anaconda.org/conda-forge/linux-aarch64/libsqlite-3.53.4-h022381a_0.conda
conda	libstdcxx-devel_linux-aarch64	15.3.0-h0e8df58_101	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/noarch/libstdcxx-devel_linux-aarch64-15.3.0-h0e8df58_101.conda
conda	ld_impl_linux-aarch64	2.46.1-default_h1979696_102	GPL-3.0-only	https://conda.anaconda.org/conda-forge/linux-aarch64/ld_impl_linux-aarch64-2.46.1-default_h1979696_102.conda
conda	libstdcxx	16.1.0-hef695bb_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/libstdcxx-16.1.0-hef695bb_1.conda
conda	libzlib	1.3.2-hdc9db2a_3	Zlib	https://conda.anaconda.org/conda-forge/linux-aarch64/libzlib-1.3.2-hdc9db2a_3.conda
conda	libuuid	2.42.2-h1022ec0_0	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/libuuid-2.42.2-h1022ec0_0.conda
conda	conda-gcc-specs	15.3.0-hbdd0822_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/conda-gcc-specs-15.3.0-hbdd0822_1.conda
conda	libgcc	16.1.0-h205dda4_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/libgcc-16.1.0-h205dda4_1.conda
conda	binutils	2.46.1-default_hf1166c9_102	GPL-3.0-only	https://conda.anaconda.org/conda-forge/linux-aarch64/binutils-2.46.1-default_hf1166c9_102.conda
conda	ca-certificates	2026.7.22-hbd8a1cb_0	ISC	https://conda.anaconda.org/conda-forge/noarch/ca-certificates-2026.7.22-hbd8a1cb_0.conda
conda	packaging	26.3-pyhc364b38_0	Apache-2.0	https://conda.anaconda.org/conda-forge/noarch/packaging-26.3-pyhc364b38_0.conda
